Date,IG_Spread,HY_Spread,HY_Change,IG_Change,HY_IG_Spread
2022-02-28,1.58,3.59,0.06000000000000005,0.08000000000000007,2.01
2022-03-01,1.61,3.71,0.1200000000000001,0.030000000000000027,2.0999999999999996
2022-03-02,1.55,3.55,-0.16000000000000014,-0.06000000000000005,1.9999999999999998
2022-03-03,1.55,3.58,0.03000000000000025,0.0,2.0300000000000002
2022-03-04,1.63,3.76,0.17999999999999972,0.07999999999999985,2.13
2022-03-07,1.67,3.87,0.11000000000000032,0.040000000000000036,2.2
2022-03-08,1.66,3.92,0.04999999999999982,-0.010000000000000009,2.26
2022-03-09,1.6,3.84,-0.08000000000000007,-0.05999999999999983,2.2399999999999998
2022-03-10,1.55,3.89,0.050000000000000266,-0.050000000000000044,2.34
2022-03-11,1.55,3.94,0.04999999999999982,0.0,2.3899999999999997
2022-03-14,1.53,4.08,0.14000000000000012,-0.020000000000000018,2.55
2022-03-15,1.54,4.11,0.03000000000000025,0.010000000000000009,2.5700000000000003
2022-03-16,1.48,3.86,-0.25000000000000044,-0.06000000000000005,2.38
2022-03-17,1.39,3.69,-0.16999999999999993,-0.09000000000000008,2.3
2022-03-18,1.4,3.7,0.010000000000000231,0.010000000000000009,2.3000000000000003
2022-03-21,1.38,3.53,-0.17000000000000037,-0.020000000000000018,2.15
2022-03-22,1.36,3.52,-0.009999999999999787,-0.019999999999999796,2.16
2022-03-23,1.38,3.58,0.06000000000000005,0.019999999999999796,2.2
2022-03-24,1.35,3.52,-0.06000000000000005,-0.029999999999999805,2.17
2022-03-25,1.3,3.41,-0.10999999999999988,-0.050000000000000044,2.1100000000000003
2022-03-28,1.29,3.42,0.009999999999999787,-0.010000000000000009,2.13
2022-03-29,1.25,3.26,-0.16000000000000014,-0.040000000000000036,2.01
2022-03-30,1.26,3.24,-0.019999999999999574,0.010000000000000009,1.9800000000000002
2022-03-31,1.27,3.25,0.009999999999999787,0.010000000000000009,1.98
2022-04-01,1.26,3.2,-0.04999999999999982,-0.010000000000000009,1.9400000000000002
2022-04-04,1.23,3.13,-0.07000000000000028,-0.030000000000000027,1.9
2022-04-05,1.18,3.09,-0.040000000000000036,-0.050000000000000044,1.91
2022-04-06,1.22,3.27,0.18000000000000016,0.040000000000000036,2.05
2022-04-07,1.23,3.34,0.06999999999999984,0.010000000000000009,2.11
2022-04-08,1.27,3.38,0.040000000000000036,0.040000000000000036,2.11
2022-04-11,1.32,3.52,0.14000000000000012,0.050000000000000044,2.2
2022-04-12,1.37,3.58,0.06000000000000005,0.050000000000000044,2.21
2022-04-13,1.36,3.54,-0.040000000000000036,-0.010000000000000009,2.1799999999999997
2022-04-14,1.33,3.49,-0.04999999999999982,-0.030000000000000027,2.16
2022-04-18,1.31,3.52,0.029999999999999805,-0.020000000000000018,2.21
2022-04-19,1.34,3.45,-0.06999999999999984,0.030000000000000027,2.1100000000000003
2022-04-20,1.39,3.47,0.020000000000000018,0.04999999999999982,2.08
2022-04-21,1.39,3.45,-0.020000000000000018,0.0,2.0600000000000005
2022-04-22,1.44,3.55,0.09999999999999964,0.050000000000000044,2.11
2022-04-25,1.49,3.65,0.10000000000000009,0.050000000000000044,2.16
2022-04-26,1.5,3.75,0.10000000000000009,0.010000000000000009,2.25
2022-04-27,1.49,3.75,0.0,-0.010000000000000009,2.26
2022-04-28,1.51,3.76,0.009999999999999787,0.020000000000000018,2.25
2022-04-29,1.52,3.79,0.03000000000000025,0.010000000000000009,2.27
2022-05-02,1.56,3.88,0.08999999999999986,0.040000000000000036,2.32
2022-05-03,1.56,3.84,-0.040000000000000036,0.0,2.28
2022-05-04,1.51,3.9,0.06000000000000005,-0.050000000000000044,2.3899999999999997
2022-05-05,1.48,3.92,0.020000000000000018,-0.030000000000000027,2.44
2022-05-06,1.49,4.02,0.09999999999999964,0.010000000000000009,2.5299999999999994
2022-05-09,1.6,4.37,0.35000000000000053,0.1100000000000001,2.77
2022-05-10,1.64,4.37,0.0,0.039999999999999813,2.7300000000000004
2022-05-11,1.64,4.41,0.040000000000000036,0.0,2.7700000000000005
2022-05-12,1.65,4.58,0.16999999999999993,0.010000000000000009,2.93
2022-05-13,1.6,4.52,-0.0600000000000005,-0.04999999999999982,2.9199999999999995
2022-05-16,1.63,4.59,0.07000000000000028,0.029999999999999805,2.96
2022-05-17,1.57,4.48,-0.10999999999999943,-0.05999999999999983,2.91
2022-05-18,1.63,4.72,0.23999999999999932,0.05999999999999983,3.09
2022-05-19,1.65,4.79,0.07000000000000028,0.020000000000000018,3.14
2022-05-20,1.67,4.82,0.03000000000000025,0.020000000000000018,3.1500000000000004
2022-05-23,1.6,4.75,-0.07000000000000028,-0.06999999999999984,3.15
2022-05-24,1.64,4.81,0.05999999999999961,0.039999999999999813,3.17
2022-05-25,1.59,4.6,-0.20999999999999996,-0.04999999999999982,3.01
2022-05-26,1.54,4.3,-0.2999999999999998,-0.050000000000000044,2.76
2022-05-27,1.5,4.12,-0.17999999999999972,-0.040000000000000036,2.62
2022-05-31,1.43,4.06,-0.0600000000000005,-0.07000000000000006,2.63
2022-06-01,1.42,4.01,-0.04999999999999982,-0.010000000000000009,2.59
2022-06-02,1.42,3.99,-0.019999999999999574,0.0,2.5700000000000003
2022-06-03,1.42,4.08,0.08999999999999986,0.0,2.66
2022-06-06,1.41,4.06,-0.020000000000000462,-0.010000000000000009,2.6499999999999995
2022-06-07,1.44,4.17,0.11000000000000032,0.030000000000000027,2.73
2022-06-08,1.42,4.2,0.03000000000000025,-0.020000000000000018,2.7800000000000002
2022-06-09,1.45,4.28,0.08000000000000007,0.030000000000000027,2.83
2022-06-10,1.45,4.38,0.09999999999999964,0.0,2.9299999999999997
2022-06-13,1.5,4.8,0.41999999999999993,0.050000000000000044,3.3
2022-06-14,1.51,4.77,-0.03000000000000025,0.010000000000000009,3.26
2022-06-15,1.51,4.77,0.0,0.0,3.26
2022-06-16,1.57,5.08,0.3100000000000005,0.06000000000000005,3.51
2022-06-17,1.59,5.02,-0.0600000000000005,0.020000000000000018,3.4299999999999997
2022-06-21,1.54,4.95,-0.0699999999999994,-0.050000000000000044,3.41
2022-06-22,1.63,5.21,0.2599999999999998,0.08999999999999986,3.58
2022-06-23,1.61,5.25,0.040000000000000036,-0.019999999999999796,3.6399999999999997
2022-06-24,1.59,5.07,-0.17999999999999972,-0.020000000000000018,3.4800000000000004
2022-06-27,1.56,5.02,-0.05000000000000071,-0.030000000000000027,3.4599999999999995
2022-06-28,1.64,5.21,0.1900000000000004,0.07999999999999985,3.5700000000000003
2022-06-29,1.69,5.49,0.28000000000000025,0.050000000000000044,3.8000000000000003
2022-06-30,1.72,5.69,0.20000000000000018,0.030000000000000027,3.9700000000000006
2022-07-01,1.74,5.78,0.08999999999999986,0.020000000000000018,4.04
2022-07-05,1.76,5.83,0.04999999999999982,0.020000000000000018,4.07
2022-07-06,1.67,5.66,-0.16999999999999993,-0.09000000000000008,3.99
2022-07-07,1.62,5.39,-0.27000000000000046,-0.04999999999999982,3.7699999999999996
2022-07-08,1.6,5.26,-0.1299999999999999,-0.020000000000000018,3.6599999999999997
2022-07-11,1.68,5.31,0.04999999999999982,0.07999999999999985,3.63
2022-07-12,1.73,5.32,0.010000000000000675,0.050000000000000044,3.5900000000000003
2022-07-13,1.78,5.33,0.009999999999999787,0.050000000000000044,3.55
2022-07-14,1.8,5.4,0.07000000000000028,0.020000000000000018,3.6000000000000005
2022-07-15,1.81,5.29,-0.11000000000000032,0.010000000000000009,3.48
2022-07-18,1.75,5.15,-0.13999999999999968,-0.06000000000000005,3.4000000000000004
2022-07-19,1.69,4.99,-0.16000000000000014,-0.06000000000000005,3.3000000000000003
2022-07-20,1.62,4.8,-0.1900000000000004,-0.06999999999999984,3.1799999999999997
2022-07-21,1.71,4.89,0.08999999999999986,0.08999999999999986,3.1799999999999997
2022-07-22,1.72,4.9,0.010000000000000675,0.010000000000000009,3.1800000000000006
2022-07-25,1.68,4.86,-0.040000000000000036,-0.040000000000000036,3.1800000000000006
2022-07-26,1.69,4.95,0.08999999999999986,0.010000000000000009,3.2600000000000002
2022-07-27,1.66,4.91,-0.040000000000000036,-0.030000000000000027,3.25
2022-07-28,1.69,4.88,-0.03000000000000025,0.030000000000000027,3.19
2022-07-29,1.65,4.69,-0.1899999999999995,-0.040000000000000036,3.0400000000000005
2022-08-01,1.65,4.65,-0.040000000000000036,0.0,3.0000000000000004
2022-08-02,1.57,4.46,-0.1900000000000004,-0.07999999999999985,2.8899999999999997
2022-08-03,1.61,4.44,-0.019999999999999574,0.040000000000000036,2.83
2022-08-04,1.57,4.41,-0.03000000000000025,-0.040000000000000036,2.84
2022-08-05,1.51,4.28,-0.1299999999999999,-0.06000000000000005,2.7700000000000005
2022-08-08,1.55,4.26,-0.020000000000000462,0.040000000000000036,2.71
2022-08-09,1.57,4.32,0.0600000000000005,0.020000000000000018,2.75
2022-08-10,1.49,4.18,-0.14000000000000057,-0.08000000000000007,2.6899999999999995
2022-08-11,1.4,4.08,-0.09999999999999964,-0.09000000000000008,2.68
2022-08-12,1.44,4.09,0.009999999999999787,0.040000000000000036,2.65
2022-08-15,1.46,4.11,0.020000000000000462,0.020000000000000018,2.6500000000000004
2022-08-16,1.48,4.13,0.019999999999999574,0.020000000000000018,2.65
2022-08-17,1.5,4.19,0.0600000000000005,0.020000000000000018,2.6900000000000004
2022-08-18,1.51,4.24,0.04999999999999982,0.010000000000000009,2.7300000000000004
2022-08-19,1.5,4.32,0.08000000000000007,-0.010000000000000009,2.8200000000000003
2022-08-22,1.55,4.49,0.16999999999999993,0.050000000000000044,2.9400000000000004
2022-08-23,1.51,4.54,0.04999999999999982,-0.040000000000000036,3.0300000000000002
2022-08-24,1.45,4.47,-0.07000000000000028,-0.06000000000000005,3.0199999999999996
2022-08-25,1.46,4.46,-0.009999999999999787,0.010000000000000009,3.0
2022-08-26,1.48,4.52,0.05999999999999961,0.020000000000000018,3.0399999999999996
2022-08-29,1.51,4.61,0.09000000000000075,0.030000000000000027,3.1000000000000005
2022-08-30,1.52,4.78,0.16999999999999993,0.010000000000000009,3.2600000000000002
2022-08-31,1.5,4.84,0.05999999999999961,-0.020000000000000018,3.34
2022-09-01,1.55,4.94,0.10000000000000053,0.050000000000000044,3.3900000000000006
2022-09-02,1.59,4.93,-0.010000000000000675,0.040000000000000036,3.34
2022-09-06,1.55,4.88,-0.04999999999999982,-0.040000000000000036,3.33
2022-09-07,1.57,4.85,-0.03000000000000025,0.020000000000000018,3.2799999999999994
2022-09-08,1.51,4.69,-0.15999999999999925,-0.06000000000000005,3.1800000000000006
2022-09-09,1.47,4.49,-0.20000000000000018,-0.040000000000000036,3.0200000000000005
2022-09-12,1.44,4.42,-0.07000000000000028,-0.030000000000000027,2.98
2022-09-13,1.44,4.57,0.15000000000000036,0.0,3.1300000000000003
2022-09-14,1.52,4.63,0.05999999999999961,0.08000000000000007,3.11
2022-09-15,1.5,4.71,0.08000000000000007,-0.020000000000000018,3.21
2022-09-16,1.56,4.87,0.16000000000000014,0.06000000000000005,3.31
2022-09-19,1.55,4.81,-0.0600000000000005,-0.010000000000000009,3.26
2022-09-20,1.53,4.83,0.020000000000000462,-0.020000000000000018,3.3
2022-09-21,1.54,4.82,-0.009999999999999787,0.010000000000000009,3.2800000000000002
2022-09-22,1.52,4.88,0.05999999999999961,-0.020000000000000018,3.36
2022-09-23,1.61,5.12,0.2400000000000002,0.09000000000000008,3.51
